timestamp,event,snr_db,epoch,step,loss,loss_ema,lr,grad_norm,max_norm,epoch_avg_stable
2026-01-27T14:13:54,rollback,19.0,61,23723,0.029594,0.004148,0.001000,1.209334,1.0130,0.001542
2026-01-27T14:37:40,grad_spike,19.0,8,3036,0.009053,0.008969,0.000607,0.327918
2026-01-27T14:37:40,grad_spike,19.0,8,3037,0.010009,0.008977,0.000607,0.518646
2026-01-27T14:37:40,grad_spike,19.0,8,3038,0.011587,0.009081,0.000607,0.743454
2026-01-27T14:37:53,grad_spike,19.0,11,3936,0.133639,0.014439,0.000787,3.765084
2026-01-27T14:52:38,rollback,19.0,102,39663,0.011102,0.001653,0.000735,2.849574,0.5000,0.000987
